DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_beckykelley8_482,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,BOX 196604,ANCHORAGE,AK,99519,AK - Anchorage,11,50446.18,13161.36,12038.09,23,USCGeocoder,62.4884,1,4.1,,,10,POBoxZIPCentroid,Success,LOCATION_TYPE_POST_OFFICE_BOX,Meters,ArealInterpolation,33387078445.6297,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,68.9422207511339,-146.324710547965,Relaxed;Soundex,TwoThousandTen,,0380,,55970,,,3157,3,0002.00,185,02,5,POBoxZIP,,,,,,,,,,,ANCHORAGE,AK,99519,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANCHORAGE,AK,99519,,,,,,,,,,,,,,,,,,,,,AK,99519,,,,,,,,,,,,33387.08,Kilometers,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,99519,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,AK - Anchorage,11,31268.54,19318.9,18192.72,24,USCGeocoder,78.1039,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,61.1820067,-149.8001818,Exact,TwoThousandTen,03000,0380,,03050,0,11260,4006,4,0016.02,020,02,1,ResidenceStreetAddress,4315,,,DIPLOMACY,DR,,,,,,ANCHORAGE,AK,99508,,,,,,,,,,,,,,,,,,4315,,,DIPLOMACY,DR,,,,,,ANCHORAGE,AK,99508,,,,,,,,,,,,4315,,,DIPLOMACY,DR,,,,anchorage,AK,99508,,,,,,,,,,,Anchorage,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,44520,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,AZ,86326,AZ - Phoenix,15,50300.66,13724,12757.86,25,USCGeocoder,109.3629,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.7351669,-112.0295558,Relaxed,TwoThousandTen,16410,,,92193,0,39140,1012,1,0020.01,025,04,1,ResidenceStreetAddress,269,,S,CANDY,LN,,,,,,COTTONWOOD,AZ,86326,,,,,,,,,,,,,,,,,,269,,S,CANDY,LN,,,,,,COTTONWOOD,AZ,86326,,,,,,,,,,,,269,,S,CANDY,LN,,,,COTTONWOOD,AZ,,,,,,,,,,,,Yavapai,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2620205,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30011,CARONDELET ST JOSEPHS HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,AZ - Tucson,15,34732.4,9170.66,7561.13,26,USCGeocoder,93.77,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.2272142,-110.8556596,Exact,TwoThousandTen,77000,8520,,93570,0,46060,1007,1,0040.68,019,04,1,ResidenceStreetAddress,350,,N,WILMOT,RD,,,,,,TUCSON,AZ,85711,,,,,,,,,,,,,,,,,,350,,N,WILMOT,RD,,,,,,TUCSON,AZ,85711,,,,,,,,,,,,350,,N,WILMOT,RD,,,,TUCSON,AZ,85711,,,,,,,,,,,Pima,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2040017,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,AZ - Sun City,11,46878.36,8903.45,7986,27,USCGeocoder,93.7713,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.6032654,-112.2825467,Exact,TwoThousandTen,70320,6200,,92601,0,38060,3016,3,0715.03,013,04,1,ResidenceStreetAddress,10401,,W,THUNDERBIRD,BLVD,,,,,,SUN CITY,AZ,85351,,,,,,,,,,,,,,,,,,10401,,W,THUNDERBIRD,BLVD,,,,,,SUN CITY,AZ,85351,,,,,,,,,,,,10401,,W,THUNDERBIRD,BLVD,,,,SUN CITY,AZ,85351,,,,,,,,,,,Maricopa,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,834617,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,AZ - Phoenix,12,29339,13078,12137.33,28,USCGeocoder,109.3967,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2025.71242514788,LinearInterpolationAddressRange,StreetSegment,97.9289940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,34.2018299104693,-110.01915162454,Relaxed,TwoThousandTen,66470,,,93213,1,43320,4051,4,9617.00,017,04,1,ResidenceStreetAddress,2200,,,SHOW LOW LAKE,RD,,,,,,SHOW LOW,AZ,85901,,,,,,,,,,,,,,,,,,2200,,,SHOW LOW LAKE,RD,,,,,,SHOW LOW,AZ,85901,,,,,,,,,,,,2200-2260,,E,Show Low Lake,Rd,,,,Show Low,AZ,85901,,,,,,,,,,Snowflake,Navajo,2025.71,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,172512313,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30064,UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSIT THE,1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,AZ - Tucson,16,58713.37,15342.25,14287,29,USCGeocoder,125.0081,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9349112426036,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.2404955,-110.9460845,Relaxed,TwoThousandTen,77000,8520,,93570,0,46060,1013,1,0015.00,019,04,1,ResidenceStreetAddress,1501,,N,CAMPBELL,AVE,,,,,,TUCSON,AZ,85724,,,,,,,,,,,,,,,,,,1501,,N,CAMPBELL,AVE,,,,,,TUCSON,AZ,85724,,,,,,,,,,,,1501,,N,CAMPBELL,AVE,,,,TUCSON,AZ,85719,,,,,,,,,,,Pima,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2018506,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30068,MT GRAHAM REGIONAL MEDICAL CENTER,1600  SOUTH 20TH AVENUE,SAFFORD,AZ,85546,AZ - Tucson,12,30494.91,15336.33,14495.33,30,USCGeocoder,171.8849,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4260.00332338666,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.8218623446648,-109.733083035133,Exact,TwoThousandTen,62000,,,92907,1,40940,1018,1,9612.02,009,04,1,ResidenceStreetAddress,1600,,S,20TH,AVE,,,,,,SAFFORD,AZ,85546,,,,,,,,,,,,,,,,,,1600,,S,20TH,AVE,,,,,,SAFFORD,AZ,85546,,,,,,,,,,,,1600-1698,,S,20th,Ave,,,,Safford,AZ,85546,,,,,,,,,,Safford,Graham,4260,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,128065722,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CIT,AZ,86403,AZ - Phoenix,15,48569.6,9954.4,8984,31,USCGeocoder,109.3757,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2437.62909362302,LinearInterpolationAddressRange,StreetSegment,99.698224852071,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,34.4797769717412,-114.339634731398,Relaxed,TwoThousandTen,39370,4120,,91964,0,29420,1008,1,9530.00,015,04,1,ResidenceStreetAddress,101,,,CIVIC CENTER,LN,,,,,,LAKE HAVASU CIT,AZ,86403,,,,,,,,,,,,,,,,,,101,,,CIVIC CENTER,LN,,,,,,LAKE HAVASU CIT,AZ,86403,,,,,,,,,,,,101-133,,,Civic Center,Ln,,,,Lake Havasu City,AZ,86403,,,,,,,,,,Lake Havasu City,Mohave,2437.63,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,618633821,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,AZ - Tucson,16,45766.93,8934.81,7952.31,32,USCGeocoder,93.7553,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8056.72174128192,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.3146727195116,-111.012052389479,Relaxed,TwoThousandTen,10670,8520,,93570,0,46060,1010,1,0046.16,019,04,1,ResidenceStreetAddress,6200,,N,LA CHOLLA,BLVD,,,,,,TUCSON,AZ,85741,,,,,,,,,,,,,,,,LA,,6200,,N,CHOLLA,BLVD,,,,,,TUCSON,AZ,85741,,,,,,,,,,,,5732-6398,,N,la Cholla,Blvd,,,,Casas Adobes,AZ,85741,,,,,,,,,,Tucson,Pima,8056.72,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,121408083,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30087,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,AZ - Phoenix,13,41594.84,8788.61,7840.61,33,USCGeocoder,93.755,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.5805837,-111.8853425,Relaxed,TwoThousandTen,65000,6200,,92601,0,38060,1010,1,2168.10,013,04,1,ResidenceStreetAddress,9003,,E,SHEA,BLVD,,,,,,SCOTTSDALE,AZ,85260,,,,,,,,,,,,,,,,,,9003,,E,SHEA,BLVD,,,,,,SCOTTSDALE,AZ,85260,,,,,,,,,,,,9003,,E,SHEA,BLVD,,,,scottsdale,AZ,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,513300,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,AZ - Mesa,21,44364.95,9133.42,8226.19,34,USCGeocoder,109.3813,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.4106039,-111.6880617,Relaxed,TwoThousandTen,,2620,,92601,0,38060,3020,3,4226.25,013,04,1,ResidenceStreetAddress,6644,,E,BAYWOOD,AVE,,,,,,MESA,AZ,85206,,,,,,,,,,,,,,,,,,6644,,E,BAYWOOD,AVE,,,,,,MESA,AZ,85206,,,,,,,,,,,,6644,,E,BAYWOOD,AVE,,,,MESA,AZ,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,316763,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,AZ - Phoenix,14,47270.21,10318.5,9274.21,35,USCGeocoder,203.1381,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,33.6091417,-112.1796694,Exact,TwoThousandTen,27820,6200,,92601,0,38060,3007,3,1042.24,013,04,1,ResidenceStreetAddress,5555,,W,THUNDERBIRD,RD,,,,,,GLENDALE,AZ,85306,,,,,,,,,,,,,,,,,,5555,,W,THUNDERBIRD,RD,,,,,,GLENDALE,AZ,85306,,,,,,,,,,,,5555,,W,THUNDERBIRD,RD,,,,GLENDALE,AZ,85306,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,148045,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,30093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,AZ - Sun City,14,47532.21,8897.14,7929.14,36,USCGeocoder,93.7529,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.659783,-112.3730032,Exact,TwoThousandTen,70355,6200,,93774,0,38060,1006,1,0405.07,013,04,1,ResidenceStreetAddress,14502,,W,MEEKER,BLVD,,,,,,SUN CITY WEST,AZ,85375,,,,,,,,,,,,,,,,,,14502,,W,MEEKER,BLVD,,,,,,SUN CITY WEST,AZ,85375,,,,,,,,,,,,14502,,W,MEEKER,BLVD,,,,SUN CITY WEST,AZ,85375,,,,,,,,,,,Maricopa,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1017765,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,3215 N NORTH HILLS BLVD,FAYETTEVILLE,AR,72703,AR - Springdale,31,30098.45,8625.93,6660.25,37,USCGeocoder,46.8594,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.1092914,-94.1600078,Exact,TwoThousandTen,23290,2580,,91283,0,22220,4008,4,0107.02,143,05,1,ResidenceStreetAddress,3215,,N,NORTH HILLS,BLVD,,,,,,FAYETTEVILLE,AR,72703,,,,,,,,,,,,,,,,,,3215,,N,NORTH HILLS,BLVD,,,,,,FAYETTEVILLE,AR,72703,,,,,,,,,,,,3215,,N,NORTHHILLS,BLVD,,,,FAYETTEVILLE,AR,72703,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,41188,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40007,ST VINCENT INFIRMARY MEDICAL CENTER,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,AR - Little Rock,12,26724.83,8820.25,7790.58,38,USCGeocoder,109.3847,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.7503964,-92.3392415,Exact,TwoThousandTen,41000,4400,,90300,0,30780,1009,1,0048.00,119,05,1,ResidenceStreetAddress,2,,,SAINT VINCENT,CIR,,,,,,LITTLE ROCK,AR,72205,,,,,,,,,,,,,,,,,,2,,,SAINT VINCENT,CIR,,,,,,LITTLE ROCK,AR,72205,,,,,,,,,,,,2,,,SAINT VINCENT,CIR,,,,Little Rock,AR,72205,,,,,,,,,,,Pulaski,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1075966,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,AR - Little Rock,16,26840.37,8658.75,7749,39,USCGeocoder,78.1197,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2695.38042919264,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,35.2505109096285,-91.6948292745125,Exact,TwoThousandTen,63020,,,91506,1,42620,2037,2,0707.00,145,05,1,ResidenceStreetAddress,3214,,E,RACE,AVE,,,,,,SEARCY,AR,72143,,,,,,,,,,,,,,,,,,3214,,E,RACE,AVE,,,,,,SEARCY,AR,72143,,,,,,,,,,,,3480-3204,,E,Race,Ave,,,,Searcy,AR,72143,,,,,,,,,,Gray,White,2695.38,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,641768477,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,AR - Springdale,21,23755.76,8743.8,7727.23,40,USCGeocoder,109.3638,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,95.8579881656805,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.2364904,-93.1091824,Relaxed,TwoThousandTen,30460,,,92715,1,25460,2041,2,7905.02,009,05,1,ResidenceStreetAddress,620,,N,MAIN,ST,,,,,,HARRISON,AR,72601,,,,,,,,,,,,,,,,,,620,,N,MAIN,ST,,,,,,HARRISON,AR,72601,,,,,,,,,,,,620,,,MAIN,ST,,,,Harrison,AR,72601,,,,,,,,,,,Boone,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,3616,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40020,ST BERNARDS MEDICAL CTR,225 E JACKSON,JONESBORO,AR,72401,AR - Jonesboro,28,12933,9350,8035.53,41,USCGeocoder,78.1488,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,93.4319526627219,FeatureClassBased,ReturnAll,,AddressPoint,,,1,35.8359706,-90.7017173,Relaxed,TwoThousandTen,35710,3700,,92004,0,27860,3076,3,0001.01,031,05,1,ResidenceStreetAddress,225,,E,JACKSON,,,,,,,JONESBORO,AR,72401,,,,,,,,,,,,,,,,,,225,,E,JACKSON,,,,,,,JONESBORO,AR,72401,,,,,,,,,,,,225,,,JACKSON,AVE,E,,,Jonesboro,AR,72401,,,,,,,,,,,Craighead,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,389146,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40022,NW ARKANSAS HOSPITALS LLC,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,AR - Springdale,21,46592.52,8873,7494.09,42,USCGeocoder,78.0905,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,362.662902365235,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,36.1812548549469,-94.1353950173424,Exact,TwoThousandTen,66080,2580,,93465,0,22220,1074,1,0112.00,143,05,1,ResidenceStreetAddress,609,,W,MAPLE,AVE,,,,,,SPRINGDALE,AR,72764,,,,,,,,,,,,,,,,,,609,,W,MAPLE,AVE,,,,,,SPRINGDALE,AR,72764,,,,,,,,,,,,601-699,,W,Maple,Ave,,,,Springdale,AR,72764,,,,,,,,,,Springdale,Washington,362.66,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,49096476,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40026,ST JOSEPHS MERCY HEALTH CENTER INC,300 WERNER STREET,HOT SPRINGS,AR,71903,AR - Little Rock,29,25520.2,8577.03,7522.17,43,USCGeocoder,62.4938,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,79.2899408284024,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.4678274,-93.0663331,Relaxed,TwoThousandTen,33400,,,91773,0,26300,1002,1,0118.00,051,05,1,ResidenceStreetAddress,300,,,WERNER,ST,,,,,,HOT SPRINGS,AR,71903,,,,,,,,,,,,,,,,,,300,,,WERNER,ST,,,,,,HOT SPRINGS,AR,71903,,,,,,,,,,,,300,,,WERNER,ST,,,,Hot Springs National Park,AR,71913,,,,,,,,,,,Garland,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,573402,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,MO - Springfield,27,21226.74,7966.96,7133.18,44,USCGeocoder,46.8555,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.3429813,-92.3958553,Exact,TwoThousandTen,47390,,,92616,1,34260,1053,1,9504.00,005,05,1,ResidenceStreetAddress,624,,,HOSPITAL,DR,,,,,,MOUNTAIN HOME,AR,72653,,,,,,,,,,,,,,,,,,624,,,HOSPITAL,DR,,,,,,MOUNTAIN HOME,AR,72653,,,,,,,,,,,,624,,,HOSPITAL,DR,,,,Mountain Home,AR,72653,,,,,,,,,,,Baxter,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,110897,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40029,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,72034,AR - Little Rock,33,17496.09,8455.39,7169.63,45,USCGeocoder,93.7381,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,35.0857999,-92.4578111,Exact,TwoThousandTen,15190,4400,,90600,0,30780,2002,2,0308.00,045,05,1,ResidenceStreetAddress,2302,,,COLLEGE,AVE,,,,,,CONWAY,AR,72034,,,,,,,,,,,,,,,,,,2302,,,COLLEGE,AVE,,,,,,CONWAY,AR,72034,,,,,,,,,,,,2302,,,COLLEGE,AVE,,,,Conway,AR,72034,,,,,,,,,,,Faulkner,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,507112,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE RO,AR,72117,AR - Little Rock,22,22171.36,8221.45,7559.81,46,USCGeocoder,62.5803,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.7836999,-92.223076,Relaxed,TwoThousandTen,50450,4400,,91731,0,30780,3060,3,0038.00,119,05,1,ResidenceStreetAddress,3333,,,SPRINGHILL,DR,,,,,,NORTH LITTLE RO,AR,72117,,,,,,,,,,,,,,,,,,3333,,,SPRINGHILL,DR,,,,,,NORTH LITTLE RO,AR,72117,,,,,,,,,,,,3333,,,SPRINGHILL,DR,,,,North Little Rock,AR,72117,,,,,,,,,,,Pulaski,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,986114,,,,,,0
