DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_kojoball41_419,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,AZ - Mesa,17,34329.52,7338.82,6349.41,47,USCGeocoder,124.4597,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.3843909,-111.7220088,Relaxed,TwoThousandTen,,2620,,92601,0,38060,2009,2,4226.36,013,04,1,ResidenceStreetAddress,1900,,N,HIGLEY,RD,,,,,,GILBERT,AZ,85234,,,,,,,,,,,,,,,,,,1900,,N,HIGLEY,RD,,,,,,GILBERT,AZ,85234,,,,,,,,,,,,1900,,N,HIGLEY,RD,,,,GILBERT,AZ,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,299757,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,3215 N NORTH HILLS BLVD,FAYETTEVILLE,AR,72703,AR - Springdale,29,27200.06,6562.58,5554.31,48,USCGeocoder,46.8483,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.1092914,-94.1600078,Exact,TwoThousandTen,23290,2580,,91283,0,22220,4008,4,0107.02,143,05,1,ResidenceStreetAddress,3215,,N,NORTH HILLS,BLVD,,,,,,FAYETTEVILLE,AR,72703,,,,,,,,,,,,,,,,,,3215,,N,NORTH HILLS,BLVD,,,,,,FAYETTEVILLE,AR,72703,,,,,,,,,,,,3215,,N,NORTHHILLS,BLVD,,,,FAYETTEVILLE,AR,72703,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,41188,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,AR - Little Rock,16,24400.31,8084.68,5191.93,49,USCGeocoder,78.1102,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2695.38042919264,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,35.2505109096285,-91.6948292745125,Exact,TwoThousandTen,63020,,,91506,1,42620,2037,2,0707.00,145,05,1,ResidenceStreetAddress,3214,,E,RACE,AVE,,,,,,SEARCY,AR,72143,,,,,,,,,,,,,,,,,,3214,,E,RACE,AVE,,,,,,SEARCY,AR,72143,,,,,,,,,,,,3480-3204,,E,Race,Ave,,,,Searcy,AR,72143,,,,,,,,,,Gray,White,2695.38,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,641768477,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40020,ST BERNARDS MEDICAL CTR,225 E JACKSON,JONESBORO,AR,72401,AR - Jonesboro,16,12522.62,7464.06,5337.5,50,USCGeocoder,93.7523,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,93.4319526627219,FeatureClassBased,ReturnAll,,AddressPoint,,,1,35.8359706,-90.7017173,Relaxed,TwoThousandTen,35710,3700,,92004,0,27860,3076,3,0001.01,031,05,1,ResidenceStreetAddress,225,,E,JACKSON,,,,,,,JONESBORO,AR,72401,,,,,,,,,,,,,,,,,,225,,E,JACKSON,,,,,,,JONESBORO,AR,72401,,,,,,,,,,,,225,,,JACKSON,AVE,E,,,Jonesboro,AR,72401,,,,,,,,,,,Craighead,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,389146,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40022,NW ARKANSAS HOSPITALS LLC,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,AR - Springdale,23,44595.91,6746.21,5764.65,51,USCGeocoder,62.5173,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,362.662902365235,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,36.1812548549469,-94.1353950173424,Exact,TwoThousandTen,66080,2580,,93465,0,22220,1074,1,0112.00,143,05,1,ResidenceStreetAddress,609,,W,MAPLE,AVE,,,,,,SPRINGDALE,AR,72764,,,,,,,,,,,,,,,,,,609,,W,MAPLE,AVE,,,,,,SPRINGDALE,AR,72764,,,,,,,,,,,,601-699,,W,Maple,Ave,,,,Springdale,AR,72764,,,,,,,,,,Springdale,Washington,362.66,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,49096476,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40026,ST JOSEPHS MERCY HEALTH CENTER INC,300 WERNER STREET,HOT SPRINGS,AR,71903,AR - Little Rock,15,25532.93,6272.73,5451.13,52,USCGeocoder,62.4798,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,79.2899408284024,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.4678274,-93.0663331,Relaxed,TwoThousandTen,33400,,,91773,0,26300,1002,1,0118.00,051,05,1,ResidenceStreetAddress,300,,,WERNER,ST,,,,,,HOT SPRINGS,AR,71903,,,,,,,,,,,,,,,,,,300,,,WERNER,ST,,,,,,HOT SPRINGS,AR,71903,,,,,,,,,,,,300,,,WERNER,ST,,,,Hot Springs National Park,AR,71913,,,,,,,,,,,Garland,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,573402,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,MO - Springfield,23,16218.39,6229.04,5203.82,53,USCGeocoder,62.4925,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.3429813,-92.3958553,Exact,TwoThousandTen,47390,,,92616,1,34260,1053,1,9504.00,005,05,1,ResidenceStreetAddress,624,,,HOSPITAL,DR,,,,,,MOUNTAIN HOME,AR,72653,,,,,,,,,,,,,,,,,,624,,,HOSPITAL,DR,,,,,,MOUNTAIN HOME,AR,72653,,,,,,,,,,,,624,,,HOSPITAL,DR,,,,Mountain Home,AR,72653,,,,,,,,,,,Baxter,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,110897,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE RO,AR,72117,AR - Little Rock,14,30631.71,6414.57,4746.35,54,USCGeocoder,78.0979,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.7836999,-92.223076,Relaxed,TwoThousandTen,50450,4400,,91731,0,30780,3060,3,0038.00,119,05,1,ResidenceStreetAddress,3333,,,SPRINGHILL,DR,,,,,,NORTH LITTLE RO,AR,72117,,,,,,,,,,,,,,,,,,3333,,,SPRINGHILL,DR,,,,,,NORTH LITTLE RO,AR,72117,,,,,,,,,,,,3333,,,SPRINGHILL,DR,,,,North Little Rock,AR,72117,,,,,,,,,,,Pulaski,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,986114,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40055,SPARKS REGIONAL MEDICAL CENTER,1001 TOWSON AVENUE,FORT SMITH,AR,72901,AR - Fort Smith,13,21492.3,6813.53,5257.69,55,USCGeocoder,46.8519,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2467.39417196216,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,35.3749522580556,-94.4212254761561,Exact,TwoThousandTen,24550,2720,,93741,0,22900,2144,2,0003.00,131,05,1,ResidenceStreetAddress,1001,,,TOWSON,AVE,,,,,,FORT SMITH,AR,72901,,,,,,,,,,,,,,,,,,1001,,,TOWSON,AVE,,,,,,FORT SMITH,AR,72901,,,,,,,,,,,,901-1099,,,Towson,Ave,,,,Fort Smith,AR,72901,,,,,,,,,,Upper,Sebastian,2467.39,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,56100389,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40062,ST EDWARD MERCY MEDICAL CENTER,7301 ROGERS AVE,FORT SMITH,AR,72917,AR - Fort Smith,20,19940.7,6180.4,5171.2,56,USCGeocoder,62.478,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8811.2086838033,LinearInterpolationAddressRange,StreetSegment,92.0118343195266,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,35.3530113865542,-94.3513182322449,Relaxed,TwoThousandTen,24550,2720,,93741,0,22900,3024,3,0006.00,131,05,1,ResidenceStreetAddress,7301,,,ROGERS,AVE,,,,,,FORT SMITH,AR,72917,,,,,,,,,,,,,,,,,,7301,,,ROGERS,AVE,,,,,,FORT SMITH,AR,72917,,,,,,,,,,,,7299-7101,,,Rogers,Ave,,,,Fort Smith,AR,72903,,,,,,,,,,Upper,Sebastian,8811.21,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,642913872,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 INTERSTATE 630 EXIT 7,LITTLE ROCK,AR,72205,AR - Little Rock,39,29383.97,6788.94,5458.51,57,USCGeocoder,31.2634,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5999.78318840665,LinearInterpolationAddressRange,StreetSegment,61.3905325443787,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,34.6946282227127,-92.3263009013518,Relaxed;Soundex,TwoThousandTen,41000,4400,,90300,0,30780,1039,1,0020.02,119,05,1,ResidenceStreetAddress,9601,,,630 EXIT,,,UNIT,7,,,LITTLE ROCK,AR,72205,,,,,,,,,,,,I,,,,,I,9601,,,630 EXIT,,,UNIT,7,,,LITTLE ROCK,AR,72205,,,,,,,,,,,,4301-15887,,W,61st,St,,,,Little Rock,AR,72209,,,,,,,,,,Big Rock,Pulaski,5999.78,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,,,tlid,83560231,,,,,,0
