DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230277,HURON VALLEY-SINAI HOSPITAL,ONE WILLIAM CARLS DRIVE,COMMERCE TOWNSH,MI,48382,MI - Pontiac,19,27829.57,12555.21,9197.52
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE NORTH,ROBBINSDALE,MN,55422,MN - Minneapolis,17,38446.64,11138.94,10149.52
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,407 E 3RD ST,DULUTH,MN,55805,MN - Duluth,37,31455.29,11890.02,9715.02
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240010,MAYO CLINIC - SAINT MARYS HOSPITAL,1216 SECOND STREET WEST,ROCHESTER,MN,55902,MN - Rochester,24,31597.04,14008.7,11409.58
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240036,ST CLOUD HOSPITAL,1406 6TH AVE NORTH,SAINT CLOUD,MN,56303,MN - St. Cloud,39,42005.84,13008.48,12028.17
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240038,UNITED HOSPITAL,333 NORTH SMITH,SAINT PAUL,MN,55102,MN - St. Paul,24,43005.79,12575.2,9775
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,15,22223.73,11366.46,9320.53
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240057,ABBOTT NORTHWESTERN HOSPITAL,800 EAST 28TH STREET,MINNEAPOLIS,MN,55407,MN - Minneapolis,37,44729.7,11568.56,10138.97
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,SAINT PAUL,MN,55102,MN - St. Paul,11,42807.45,11333.54,10416.09
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,523 NORTH 3RD STREET,BRAINERD,MN,56401,MN - Minneapolis,11,29786.18,13305.09,9332.72
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240078,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,EDINA,MN,55435,MN - Minneapolis,13,30696.76,10815.84,8508.15
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",2450 RIVERSIDE AVENUE,MINNEAPOLIS,MN,55454,MN - Minneapolis,12,50098.25,17012.75,13211
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,1025 MARSH STREET BOX 8673,MANKATO,MN,56002,MN - Minneapolis,15,20226.26,11286.06,9579.26
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240104,ST FRANCIS REGIONAL MEDICAL CENTER,1455 ST FRANCIS AVENUE,SHAKOPEE,MN,55379,MN - Minneapolis,13,27718,10405.07,9449.69
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240106,REGIONS HOSPITAL,640 JACKSON STREET,SAINT PAUL,MN,55101,MN - St. Paul,13,35259.38,14241.46,13208.84
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240115,MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433,MN - Minneapolis,23,36764.78,11802.86,9170.69
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240207,FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,55337,MN - Minneapolis,12,25295.91,12117.25,8987.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240210,HEALTHEAST ST JOHN'S HOSPITAL,1575 BEAM AVENUE,MAPLEWOOD,MN,55109,MN - St. Paul,18,33321.66,10950.27,9825.38
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,240213,HEALTHEAST WOODWINDS HOSPITAL,1925 WOODWINDS DRIVE,WOODBURY,MN,55125,MN - St. Paul,12,33931.75,10330.25,9295.25
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250004,NORTH MISSISSIPPI MEDICAL CENTER,830 S GLOSTER,TUPELO,MS,38801,MS - Tupelo,28,25048.28,10449.6,9007
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,CORINTH,MS,38834,TN - Memphis,11,36271.09,9731.09,8919.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250031,RIVER REGION HEALTH SYSTEM,2100 HWY 61 N,VICKSBURG,MS,39183,MS - Jackson,12,54991.58,13529.25,8386
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,2301 SOUTH LAMAR,OXFORD,MS,38655,MS - Oxford,13,26626.69,10139.3,9188.84
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250040,SINGING RIVER HOSPITAL,2809 DENNY AV,PASCAGOULA,MS,39581,AL - Mobile,24,62738.12,9804.83,8640.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,MS,39216,MS - Jackson,37,30013.7,9480.56,8625.78
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250058,SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,LAUREL,MS,39440,MS - Hattiesburg,18,21429.11,9605.5,8541.72
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,MS,39404,MS - Hattiesburg,14,23190.85,10638.57,8942.78
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,39202,MS - Jackson,37,36409.29,9084.78,7833.75
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250104,ANDERSON REGIONAL MEDICAL CENTER,2124 14 ST,MERIDIAN,MS,39301,MS - Meridian,13,37527.84,9573.15,8709.76
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST DR,SOUTHAVEN,MS,38671,TN - Memphis,14,39109.5,10496.42,9542.14
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260005,SSM ST JOSEPH HEALTH CENTER,300 1ST CAPITOL DR,SAINT CHARLES,MO,63301,MO - St. Louis,13,31706.76,10172.53,8415.61
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260006,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON STREET,SAINT JOSEPH,MO,64506,MO - Kansas City,26,33147.61,12929.03,11134.96
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260009,BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,SEDALIA,MO,65302,MO - Columbia,18,21076.77,9923.11,7933.77
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260011,ST MARYS HEALTH CENTER,100 ST MARYS MEDICAL PLAZA,JEFFERSON CITY,MO,65101,MO - Columbia,15,26623.4,8722.8,7235.86
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 W 10TH ST,ROLLA,MO,65401,MO - St. Louis,11,36766.54,12334,11213.63
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,MO - St. Louis,25,45010.92,10210.12,8880.52
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260023,JEFFERSON REGIONAL MEDICAL CENTER,HWY 61 SOUTH,CRYSTAL CITY,MO,63019,MO - St. Louis,18,18877.33,9356.77,8612.77
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260040,COX MEDICAL CENTER,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807,MO - Springfield,26,26330.42,10641.76,8925.26
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260062,ST LUKES NORTHLAND HOSPITAL,5830 N W BARRY ROAD,KANSAS CITY,MO,64154,MO - Kansas City,12,65172.33,17185.83,7797.66
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260065,ST JOHN'S REGIONAL HEALTH CENTER,1235 E CHEROKEE,SPRINGFIELD,MO,65804,MO - Springfield,38,42748.13,10689.42,8415.13
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260068,BOONE HOSPITAL CENTER,1600 E BROADWAY,COLUMBIA,MO,65201,MO - Columbia,14,33427.64,8559.42,7042.71
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260077,ST ANTHONY'S MEDICAL CENTER,10010 KENNERLY ROAD,SAINT LOUIS,MO,63128,MO - St. Louis,42,31116.71,9014.97,7574.35
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,MO - St. Louis,20,31378.3,8535.15,7064.4
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260091,SSM ST MARYS HEALTH CENTER,6420 CLAYTON RD,RICHMOND HEIGHT,MO,63117,MO - St. Louis,11,31190.45,13160.9,12243.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260095,"CENTERPOINT MEDICAL CENTER OF INDEPENDENCE, LLC",19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,MO - Kansas City,11,71587,9660,8633.81
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260096,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CI,MO,64116,MO - Kansas City,27,39242.11,9421.25,7957.59
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260104,SSM DEPAUL HEALTH CENTER,12303 DEPAUL DRIVE,BRIDGETON,MO,63044,MO - St. Louis,16,28404.93,10336.56,9774.56
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTR,MO,63131,MO - St. Louis,27,26989.96,8944.14,7949.77
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,2620 N WESTWOOD BLVD,POPLAR BLUFF,MO,63901,MO - St. Louis,21,74436.23,10788.85,9878.57
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,1102 WEST 32ND STREET,JOPLIN,MO,64804,MO - Joplin,27,31762.25,10284.48,9328.48
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260177,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,MO,64069,MO - Kansas City,48,32817.95,9134.87,8070.64
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260179,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,MO,63017,MO - St. Louis,25,30710.88,9493.56,8038.52
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260183,ST FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63703,MO - Cape Girardeau,15,52850.46,9911.8,9092.33
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260186,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,MO - Columbia,13,34685.84,13371,10074.38
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260191,BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,MO,63376,MO - St. Louis,12,23222.66,9382.16,7376.41
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,MO - Kansas City,13,40147.61,9723.38,8688.3
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,260200,SSM ST JOSEPH HOSPITAL WEST,100 MEDICAL PLAZA,LAKE SAINT LOUI,MO,63367,MO - St. Louis,17,35675.29,9539.47,7925.76
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,270004,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,MT,59101,MT - Billings,16,17623.25,11331.31,9003.37
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,270012,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,MT,59405,MT - Great Falls,16,21611,10962.81,9412.87
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,270014,ST PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MT,59806,MT - Missoula,11,23992.09,9511.18,8485
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,270049,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,MT,59107,MT - Billings,11,27396.45,11514.63,7781.63
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,270051,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,MT,59901,MT - Missoula,11,33181.27,12437.09,8883.63
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,270057,BOZEMAN DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,MT,59715,MT - Billings,11,21703.54,10302.27,7713.63
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,280003,BRYANLGH MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,22,30436.9,10160.9,9242
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,280020,SAINT ELIZABETH REGIONAL MEDICAL CENTER,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,41,36810.97,11320.7,8626.31
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,280040,THE NEBRASKA METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,24,35977.62,10037.2,7446.87
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,280060,ALEGENT HEALTH BERGAN MERCY MEDICAL CENTER,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,17,50919.23,10502.47,9594.11
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,280065,GREAT PLAINS REGIONAL MEDICAL CENTER,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NE - Lincoln,13,29464.07,13431.15,8983.69
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,NE - Omaha,11,37955.18,11919,11207.36
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,21,38686.28,11266.09,10077.47
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,13,80567.84,13665.46,10320.84
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,NV - Reno,14,49987.28,10212.28,9248.85
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290012,SAINT ROSE DOMINICAN HOSPITAL - DE LIMA,102 E LAKE MEAD DR,HENDERSON,NV,89015,NV - Las Vegas,13,72200.84,11288,10337.53
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,27,58378.59,12863.44,11397.88
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,NV - Las Vegas,11,79093,12685.18,11427.72
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,NV - Las Vegas,15,101597.86,11177.13,9045.66
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,19,107133.1,11896.36,9428.36
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,13,95033.23,11130.61,9787.46
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290045,SAINT ROSE DOMINICAN HOSPITAL - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,25,70001.56,10836.64,8301
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,3756,NH - Lebanon,11,38501.81,16035.27,13505.81
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,300012,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,3103,NH - Manchester,14,24523.42,10788.5,9905.92
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,300034,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,NH,3102,NH - Manchester,14,44910.71,10167,9443.85
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,31,85400,13111.35,11820.83
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310006,"ST MARY'S HOSPITAL, PASSAIC",350 BOULEVARD,PASSAIC,NJ,7055,NJ - Hackensack,13,47352.61,13356.46,12229.38
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310008,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,7666,NJ - Hackensack,24,48677.62,11873.62,10672.62
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310009,CLARA MAASS MEDICAL CENTER,ONE CLARA MAAS DRIVE,BELLEVILLE,NJ,7109,NJ - Newark,27,77751.92,12534.22,11424.59
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310010,UNIVERSITY MEDICAL CENTER AT PRINCETON,253 WITHERSPOON ST,PRINCETON,NJ,8540,NJ - New Brunswick,15,54786,11548.26,10950.93
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310011,CAPE REGIONAL MEDICAL CENTER INC,TWO STONE HARBOR BLVD,CAPE MAY COURT,NJ,8210,NJ - Camden,15,36273.13,10651,9751.8
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NJ - Ridgewood,32,57588.59,12142.43,10332.53
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310015,MORRISTOWN MEMORIAL HOSPITAL,100 MADISON AVE,MORRISTOWN,NJ,7962,NJ - Morristown,23,54429,13288.65,11705.82
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310017,CHILTON HOSPITAL,97 WEST PARKWAY,POMPTON PLAINS,NJ,7444,NJ - Paterson,12,66868.41,14490.58,9500.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310019,ST JOSEPH'S REGIONAL MEDICAL CENTER,703 MAIN ST,PATERSON,NJ,7503,NJ - Paterson,15,72755.06,16033.46,15211.86
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310022,VIRTUA WEST JERSEY HOSPITALS BERLIN,WHITEHORSE PIKE AND TOWNSEND AVENUE,BERLIN,NJ,8009,NJ - Camden,48,83315.91,11614.08,9588.83
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,865 STONE ST,RAHWAY,NJ,7065,NJ - Newark,17,95559.64,9930.64,8987.7
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310028,NEWTON MEMORIAL HOSPITAL,175 HIGH ST,NEWTON,NJ,7860,NJ - Morristown,11,83070.54,11374,10353.63
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310029,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,8103,NJ - Camden,13,117047.07,13141.15,12364.84
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310032,SOUTH JERSEY HEALTHCARE REGIONAL MEDICAL CENTER,1505 W SHERMAN AVE,VINELAND,NJ,8360,NJ - Camden,20,61789.95,11938.05,11095.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310034,RIVERVIEW MEDICAL CENTER,ONE RIVERVIEW PLAZA,RED BANK,NJ,7701,NJ - Camden,29,70351.72,10318.51,9315.75
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PL,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,16,81747.31,14637.12,13796.12
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310041,COMMUNITY MEDICAL CENTER,99 RT 37 WEST,TOMS RIVER,NJ,8755,NJ - Camden,44,64768.2,10320.84,9452.65
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,7631,NJ - Hackensack,19,69594.52,12804.57,11896.84
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310047,SHORE MEDICAL CENTER,1 EAST NEW YORK AVE,SOMERS POINT,NJ,8244,NJ - Camden,12,87756.25,11135.41,10108.41
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310048,SOMERSET MEDICAL CENTER,110 REHILL AVE,SOMERVILLE,NJ,8876,NJ - New Brunswick,17,104469.47,11217.11,10227.7
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310050,SAINT CLARE'S HOSPITAL,25 POCONO ROAD,DENVILLE,NJ,7834,NJ - Morristown,31,77714.35,11119.7,10001.35
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310051,OVERLOOK HOSPITAL,99 BEAUVIOR AVE,SUMMIT,NJ,7902,NJ - Morristown,26,39470.5,13226.38,11444.19
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310052,OCEAN MEDICAL CENTER,425 JACK MARTIN BLVD,BRICK,NJ,8724,NJ - Camden,29,80138.03,10639.44,8985.31
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310054,MOUNTAINSIDE HOSPITAL,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,7042,NJ - Newark,14,54204.28,13394.85,12222
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVE,MOUNT HOLLY,NJ,8060,NJ - Camden,25,80097.36,12996.8,8464.32
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310060,ST LUKE'S WARREN HOSPITAL,185 ROSEBERRY ST,PHILLIPSBURG,NJ,8865,PA - Allentown,17,111822.82,12772.76,11851.82
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,218A SUNSET ROAD,WILLINGBORO,NJ,8046,NJ - Camden,14,84395.64,10896.35,8752.71
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,1925 PACIFIC AVE,ATLANTIC CITY,NJ,8401,NJ - Camden,12,79310.58,11652.33,10814
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310070,SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,11,129391.18,16103.54,13840.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310076,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,7039,NJ - Newark,12,63622.66,14259.75,13319.08
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310081,UNDERWOOD - MEMORIAL HOSPITAL,509 N BROAD ST,WOODBURY,NJ,8096,PA - Philadelphia,15,90502.6,11083.86,10337.73
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310086,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,18 EAST LAUREL ROAD,STRATFORD,NJ,8084,NJ - Camden,15,61265.53,13200.53,12132.53
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,310108,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,65 JAMES STREET,EDISON,NJ,8818,NJ - New Brunswick,11,63095.18,12308.63,11391.18
